,date-time,open_price,high_price,low_price,close_price,volume
60,2023-03-16 12:00:00+00:00,24907.89,25009.8,24729.0,24797.27,2290.1502319
61,2023-03-16 13:00:00+00:00,24777.0,24923.68,24593.14,24905.74,1518.8256775100008
62,2023-03-16 14:00:00+00:00,24905.3,25101.35,24750.34,24911.99,1818.7775305300006
63,2023-03-16 15:00:00+00:00,24912.62,24994.43,24803.4,24940.81,1287.0187578400005
64,2023-03-16 16:00:00+00:00,24937.1,24974.3,24726.5,24816.9,1918.9666704700007
65,2023-03-16 17:00:00+00:00,24817.67,24858.8,24641.0,24729.24,1789.9532158799993
66,2023-03-16 18:00:00+00:00,24729.01,24903.0,24650.2,24845.1,1097.05559566
67,2023-03-16 19:00:00+00:00,24844.95,25235.28,24842.45,25026.8,3028.2416867000006
68,2023-03-16 20:00:00+00:00,25027.33,25028.9,24662.1,24745.8,1247.39719829
69,2023-03-16 21:00:00+00:00,24747.7,25154.0,24705.3,24971.06,940.6454869300002
70,2023-03-16 22:00:00+00:00,24973.3,25072.0,24898.6,25043.54,717.64579032
71,2023-03-16 23:00:00+00:00,25043.54,25135.0,24979.3,25051.85,1263.5878640200003
72,2023-03-17 00:00:00+00:00,25052.11,25058.0,24946.86,24976.09,807.4740967300002
73,2023-03-17 01:00:00+00:00,24976.09,25795.27,24966.0,25729.39,3773.373884380003
74,2023-03-17 02:00:00+00:00,25729.35,25972.9,25550.1,25653.5,3276.6071946300003
75,2023-03-17 03:00:00+00:00,25653.16,25859.22,25630.0,25835.6,1396.4247964599997
76,2023-03-17 04:00:00+00:00,25849.55,25945.48,25766.0,25792.02,1398.6861564600003
77,2023-03-17 05:00:00+00:00,25790.8,25842.23,25719.0,25839.98,629.9121445
78,2023-03-17 06:00:00+00:00,25818.0,26304.9,25818.0,26208.34,3231.5315482199985
79,2023-03-17 07:00:00+00:00,26217.3,26240.9,25943.6,26172.83,2531.46816926
80,2023-03-17 08:00:00+00:00,26114.0,26286.11,25981.0,26065.28,1243.2944681799997
81,2023-03-17 09:00:00+00:00,26059.4,26410.4,26040.0,26307.03,1616.2893615300013
82,2023-03-17 10:00:00+00:00,26326.4,26845.76,26280.0,26779.36,4934.719002329997
83,2023-03-17 11:00:00+00:00,26674.0,27035.0,26562.0,26988.38,3161.612187679997
84,2023-03-17 12:00:00+00:00,26988.8,27008.11,26374.0,26635.0,2674.0833177399995
85,2023-03-17 13:00:00+00:00,26636.0,26827.81,26386.0,26498.97,2273.8589928400006
86,2023-03-17 14:00:00+00:00,26500.31,26684.43,26133.0,26333.78,2967.5025906700007
87,2023-03-17 15:00:00+00:00,26335.3,26560.22,26258.0,26457.74,1650.06424577
88,2023-03-17 16:00:00+00:00,26450.0,26609.91,26379.0,26439.12,1584.6667653
89,2023-03-17 17:00:00+00:00,26413.0,26708.5,26405.0,26540.2,2436.5374417200014
90,2023-03-17 18:00:00+00:00,26541.5,26666.49,26279.0,26649.9,1987.7459163800006
91,2023-03-17 19:00:00+00:00,26663.88,26925.64,26578.0,26900.69,3113.26619633
92,2023-03-17 20:00:00+00:00,26904.12,26928.05,26603.0,26826.96,2203.856807680001
93,2023-03-17 21:00:00+00:00,26826.73,27295.67,26762.0,27163.38,3440.153060909999
94,2023-03-17 22:00:00+00:00,27079.0,27839.2,26957.0,27427.0,6221.247384340001
95,2023-03-17 23:00:00+00:00,27599.62,27765.76,27214.0,27453.62,3277.57918163
96,2023-03-18 00:00:00+00:00,27453.75,27716.1,27004.0,27687.35,3031.9061527800004
97,2023-03-18 01:00:00+00:00,27680.0,27795.0,27204.0,27393.94,2357.642219830001
98,2023-03-18 02:00:00+00:00,27395.65,27547.79,27171.0,27356.15,1552.17919303
99,2023-03-18 03:00:00+00:00,27356.15,27426.48,27145.0,27375.1,1041.88488554
100,2023-03-18 04:00:00+00:00,27272.0,27473.47,27201.0,27399.22,513.9222072100001
101,2023-03-18 05:00:00+00:00,27394.1,27679.62,27272.0,27647.85,1048.4030126199993
102,2023-03-18 06:00:00+00:00,27555.0,27685.6,27439.0,27575.12,592.37923025
103,2023-03-18 07:00:00+00:00,27574.8,27583.73,27262.0,27430.5,600.4136841699998
104,2023-03-18 08:00:00+00:00,27337.0,27438.18,27036.0,27289.01,1068.89093198
105,2023-03-18 09:00:00+00:00,27286.5,27507.12,27128.0,27471.91,666.3241657899997
106,2023-03-18 10:00:00+00:00,27471.9,27583.36,27355.0,27533.9,511.93310256999996
107,2023-03-18 11:00:00+00:00,27535.8,27559.1,27303.0,27513.8,663.5320837300002
108,2023-03-18 12:00:00+00:00,27513.9,27715.91,27277.0,27577.37,1039.1553545000002
109,2023-03-18 13:00:00+00:00,27581.8,27611.94,27343.0,27409.0,584.7593595000001
110,2023-03-18 14:00:00+00:00,27409.0,27706.13,27396.0,27615.81,836.0077440799998
111,2023-03-18 15:00:00+00:00,27608.7,27634.45,27053.0,27305.08,2068.50126221
112,2023-03-18 16:00:00+00:00,27292.0,27546.87,26547.0,27419.53,3130.087003039999
113,2023-03-18 17:00:00+00:00,27411.6,27562.2,26884.0,27388.1,1536.1795827700003
114,2023-03-18 18:00:00+00:00,27384.51,27448.03,27233.0,27406.21,843.152643
115,2023-03-18 19:00:00+00:00,27406.21,27532.15,27288.0,27424.7,1029.0563043
116,2023-03-18 20:00:00+00:00,27424.7,27547.56,27254.0,27410.27,627.5169436999998
117,2023-03-18 21:00:00+00:00,27410.27,27436.87,27175.0,27273.82,609.3949063100001
118,2023-03-18 22:00:00+00:00,27273.79,27322.72,26888.0,26987.17,1256.042602600001
119,2023-03-18 23:00:00+00:00,26992.15,27149.8,26808.0,26980.35,1416.06854284
120,2023-03-19 00:00:00+00:00,26980.35,27206.32,26916.0,27142.4,718.3453438599998
121,2023-03-19 01:00:00+00:00,27156.3,27267.49,27050.0,27172.4,545.9764468
122,2023-03-19 02:00:00+00:00,27188.07,27268.15,27068.0,27196.77,370.19855630999984
123,2023-03-19 03:00:00+00:00,27198.83,27340.79,27084.0,27281.84,461.72065304999995
124,2023-03-19 04:00:00+00:00,27203.0,27363.7,27120.0,27216.77,369.1418109399999
125,2023-03-19 05:00:00+00:00,27216.76,27266.89,27052.0,27136.03,374.3719935799999
126,2023-03-19 06:00:00+00:00,27136.03,27159.11,26900.0,27010.38,577.2119942100001
127,2023-03-19 07:00:00+00:00,27000.4,27088.18,26838.0,27052.6,430.72168301999966
128,2023-03-19 08:00:00+00:00,27051.33,27166.03,26888.0,27058.18,433.7106442099998
129,2023-03-19 09:00:00+00:00,27058.18,27128.89,26930.0,27124.78,373.84590698999983
130,2023-03-19 10:00:00+00:00,27046.0,27184.15,26983.0,27119.3,339.8390844899999
131,2023-03-19 11:00:00+00:00,27120.2,27279.54,26950.0,27239.5,610.1474704499997
132,2023-03-19 12:00:00+00:00,27239.5,27456.81,27144.0,27322.39,1042.2923551200006
133,2023-03-19 13:00:00+00:00,27320.7,27369.47,27131.0,27260.61,701.2666902599998
134,2023-03-19 14:00:00+00:00,27260.61,27444.0,27178.0,27409.46,872.2981061200002
135,2023-03-19 15:00:00+00:00,27414.6,27833.7,27327.0,27630.07,2375.1776806100006
136,2023-03-19 16:00:00+00:00,27635.8,28273.0,27473.0,28011.55,4571.172951939998
137,2023-03-19 17:00:00+00:00,28011.57,28161.7,27687.0,27881.0,2194.7965893300006
138,2023-03-19 18:00:00+00:00,27981.46,28400.0,27830.0,28389.94,1836.9100810900004
139,2023-03-19 19:00:00+00:00,28384.32,28462.19,28133.0,28346.87,2002.7281960499995
140,2023-03-19 20:00:00+00:00,28226.0,28478.0,27733.0,27974.32,2491.8180034200004
141,2023-03-19 21:00:00+00:00,27874.0,28320.29,27867.0,28052.5,1695.8888669899998
142,2023-03-19 22:00:00+00:00,28062.51,28246.82,27877.0,28195.61,1438.4538190200008
143,2023-03-19 23:00:00+00:00,28195.61,28390.0,27885.0,28054.46,1683.6701775700003
144,2023-03-20 00:00:00+00:00,28058.15,28137.1,27763.0,27907.84,1216.0275815000007
145,2023-03-20 01:00:00+00:00,27905.68,27958.63,27560.0,27756.94,1610.00542807
146,2023-03-20 02:00:00+00:00,27756.7,27827.91,27202.0,27415.0,1725.3051392900004
147,2023-03-20 03:00:00+00:00,27520.86,27580.6,27130.0,27359.05,1589.0835497999997
148,2023-03-20 04:00:00+00:00,27359.05,27554.98,27141.0,27531.62,992.6297883699999
149,2023-03-20 05:00:00+00:00,27529.96,27643.5,27342.0,27616.29,807.33734153
150,2023-03-20 06:00:00+00:00,27612.23,27830.0,27452.0,27626.0,1411.4882706600001
151,2023-03-20 07:00:00+00:00,27720.6,28351.51,27630.0,28268.3,1984.727483330001
152,2023-03-20 08:00:00+00:00,28271.36,28531.94,28009.0,28413.61,2396.424567119999
153,2023-03-20 09:00:00+00:00,28410.3,28590.6,28020.0,28284.82,1724.1925208400003
154,2023-03-20 10:00:00+00:00,28281.97,28343.44,27934.0,28203.86,1447.4795298900008
155,2023-03-20 11:00:00+00:00,28196.2,28370.63,28044.0,28290.61,1136.3215714100004
156,2023-03-20 12:00:00+00:00,28286.8,28358.87,28086.0,28320.19,1197.74556055
157,2023-03-20 13:00:00+00:00,28320.19,28323.22,27724.0,27894.14,3029.7532630600026
158,2023-03-20 14:00:00+00:00,27898.1,28224.8,27813.0,28130.35,2224.4201177400005
159,2023-03-20 15:00:00+00:00,28134.24,28216.28,27623.0,27777.55,2142.61103829
160,2023-03-20 16:00:00+00:00,27764.3,27864.05,27446.0,27651.74,2537.0187392599996
161,2023-03-20 17:00:00+00:00,27651.74,27912.94,27496.0,27729.85,960.4229338399996
162,2023-03-20 18:00:00+00:00,27729.85,28136.96,27596.0,28082.6,1181.39954008
163,2023-03-20 19:00:00+00:00,28080.36,28114.3,27657.0,27879.23,1127.8372594900006
164,2023-03-20 20:00:00+00:00,27883.14,28134.24,27778.0,28101.57,758.94904686
165,2023-03-20 21:00:00+00:00,28101.57,28287.99,27928.0,28091.11,754.2519258699998
166,2023-03-20 22:00:00+00:00,28091.11,28162.29,27874.0,28051.8,534.4284768599999
167,2023-03-20 23:00:00+00:00,28051.8,28117.97,27578.0,27823.32,1053.3593184200001
168,2023-03-21 00:00:00+00:00,27822.85,28059.4,27675.0,27950.33,722.5766316899999
169,2023-03-21 01:00:00+00:00,27951.95,28031.1,27717.0,27966.46,507.5537348
170,2023-03-21 02:00:00+00:00,27968.24,28000.95,27781.0,27877.61,484.7045275599998
171,2023-03-21 03:00:00+00:00,27877.01,27939.42,27721.0,27885.52,348.11411772
172,2023-03-21 04:00:00+00:00,27885.18,28067.22,27772.0,28013.27,711.7675740499996
173,2023-03-21 05:00:00+00:00,28010.81,28021.74,27733.0,27917.44,370.7121259199999
174,2023-03-21 06:00:00+00:00,27913.26,27916.01,27616.0,27742.01,657.2753974500001
175,2023-03-21 07:00:00+00:00,27715.4,27792.2,27312.0,27621.35,1242.3195951899984
176,2023-03-21 08:00:00+00:00,27620.82,27792.05,27405.0,27757.84,691.4867804999999
177,2023-03-21 09:00:00+00:00,27754.8,28193.43,27610.0,28034.41,1098.5499569
178,2023-03-21 10:00:00+00:00,28033.96,28277.19,27902.0,28058.46,946.9340693499996
179,2023-03-21 11:00:00+00:00,28058.45,28174.0,27878.0,28134.57,704.36431062
180,2023-03-21 12:00:00+00:00,28079.2,28345.6,27926.0,28278.48,1219.0193786499997
181,2023-03-21 13:00:00+00:00,28279.57,28310.85,27901.0,28112.56,1331.5267177900002
182,2023-03-21 14:00:00+00:00,28082.1,28200.0,27717.0,27961.62,2004.9700216200006
183,2023-03-21 15:00:00+00:00,27931.7,28184.48,27862.0,28076.0,1138.3873147600007
184,2023-03-21 16:00:00+00:00,28076.0,28605.32,28015.0,28436.37,2576.3000776999997
185,2023-03-21 17:00:00+00:00,28439.14,28565.97,27965.0,28107.58,2127.9186611600007
186,2023-03-21 18:00:00+00:00,28109.42,28274.93,27928.0,28233.56,842.1475119799996
187,2023-03-21 19:00:00+00:00,28234.88,28333.77,28098.0,28231.64,966.7320604299998
188,2023-03-21 20:00:00+00:00,28233.51,28312.3,28041.0,28167.23,728.0784696200001
189,2023-03-21 21:00:00+00:00,28168.5,28197.6,27912.0,28088.48,921.3567579000004
190,2023-03-21 22:00:00+00:00,28088.43,28162.89,27926.0,28122.45,706.0512526800003
191,2023-03-21 23:00:00+00:00,28070.1,28242.86,27989.0,28207.33,909.0707129299999
192,2023-03-22 00:00:00+00:00,28201.22,28213.05,27957.0,28029.0,615.2493356999998
193,2023-03-22 01:00:00+00:00,28124.73,28196.68,27860.0,28188.0,796.4080332999999
194,2023-03-22 02:00:00+00:00,28188.03,28249.18,28044.0,28143.98,602.01209696
195,2023-03-22 03:00:00+00:00,28143.98,28381.97,28026.0,28249.98,948.5164945300003
196,2023-03-22 04:00:00+00:00,28249.98,28327.38,28130.0,28298.92,659.5901731800001
197,2023-03-22 05:00:00+00:00,28298.92,28389.39,28200.0,28296.53,734.8237549600002
198,2023-03-22 06:00:00+00:00,28296.31,28314.34,28164.0,28300.95,448.27332160000003
199,2023-03-22 07:00:00+00:00,28258.9,28333.9,28018.0,28179.9,641.3472091899998
200,2023-03-22 08:00:00+00:00,28179.94,28292.07,28075.0,28164.5,645.8481644299999
201,2023-03-22 09:00:00+00:00,28135.9,28213.81,28000.0,28176.62,483.70906785
202,2023-03-22 10:00:00+00:00,28149.9,28262.74,28081.0,28226.1,676.1940205200004
203,2023-03-22 11:00:00+00:00,28226.1,28280.01,28121.0,28187.7,514.46549229
204,2023-03-22 12:00:00+00:00,28187.8,28335.95,28116.0,28282.1,1135.0507385199996
205,2023-03-22 13:00:00+00:00,28303.88,28476.49,28190.0,28364.22,1520.7865264700001
206,2023-03-22 14:00:00+00:00,28358.1,28815.13,28300.0,28614.9,4300.3079598599925
207,2023-03-22 15:00:00+00:00,28631.85,28801.52,28450.0,28652.52,2432.016292890001
208,2023-03-22 16:00:00+00:00,28653.89,28771.66,28483.0,28717.63,2245.2766294199996
209,2023-03-22 17:00:00+00:00,28717.61,28717.88,28311.0,28578.01,3395.6933782100004
210,2023-03-22 18:00:00+00:00,28575.5,28937.73,27742.3,28090.15,9042.764606199984
211,2023-03-22 19:00:00+00:00,28089.88,28094.41,26634.0,26741.52,8419.557734369995
212,2023-03-22 20:00:00+00:00,26746.1,27461.58,26591.0,27402.4,3494.070731340002
213,2023-03-22 21:00:00+00:00,27309.0,27508.25,27074.0,27152.09,2111.761118679999
214,2023-03-22 22:00:00+00:00,27127.0,27315.04,26937.0,27284.7,1397.0987720399999
215,2023-03-22 23:00:00+00:00,27284.69,27422.14,27184.0,27300.0,888.5930705699998
216,2023-03-23 00:00:00+00:00,27324.05,27508.66,27199.0,27399.89,1078.1665404299995
217,2023-03-23 01:00:00+00:00,27399.88,27401.85,27094.0,27221.7,800.7751363999994
218,2023-03-23 02:00:00+00:00,27221.38,27423.17,27148.0,27422.9,637.97656297
219,2023-03-23 03:00:00+00:00,27422.34,27497.71,27307.0,27435.08,566.28791416
220,2023-03-23 04:00:00+00:00,27433.54,27500.36,27269.0,27329.3,540.3776438299997
221,2023-03-23 05:00:00+00:00,27354.11,27790.0,27284.0,27652.0,1126.0115240300001
222,2023-03-23 06:00:00+00:00,27700.1,27775.02,27573.0,27737.59,649.71922378
223,2023-03-23 07:00:00+00:00,27711.4,27766.59,27564.0,27717.38,340.7344211999999
224,2023-03-23 08:00:00+00:00,27714.95,27823.15,27593.0,27723.87,725.6455802499994
225,2023-03-23 09:00:00+00:00,27661.0,27733.72,27604.0,27700.0,552.6458755300002
226,2023-03-23 10:00:00+00:00,27716.15,27771.54,27618.0,27704.52,779.7126190000001
227,2023-03-23 11:00:00+00:00,27704.33,27724.05,27474.0,27675.82,957.5588474599996
228,2023-03-23 12:00:00+00:00,27652.0,27743.36,27452.0,27558.66,1281.8476381499995
229,2023-03-23 13:00:00+00:00,27558.69,27585.18,27271.0,27436.46,2576.8852473899988
230,2023-03-23 14:00:00+00:00,27416.2,28196.84,27302.0,28115.35,2894.4744080200003
231,2023-03-23 15:00:00+00:00,28102.6,28839.68,27979.0,28655.86,5939.04820252
232,2023-03-23 16:00:00+00:00,28635.4,28723.28,28353.0,28515.37,2321.417071339999
233,2023-03-23 17:00:00+00:00,28518.31,28578.37,28155.0,28347.49,2164.3927237500006
234,2023-03-23 18:00:00+00:00,28349.18,28446.96,27793.0,27960.59,3282.8390728600007
235,2023-03-23 19:00:00+00:00,27960.98,28506.97,27779.0,28427.72,3446.6852009000004
236,2023-03-23 20:00:00+00:00,28386.0,28435.73,28099.0,28337.77,1789.53591304
237,2023-03-23 21:00:00+00:00,28337.76,28339.66,27993.0,28219.47,986.24585477
238,2023-03-23 22:00:00+00:00,28223.24,28333.51,28103.0,28272.03,763.06997092
239,2023-03-23 23:00:00+00:00,28227.0,28500.0,28200.0,28352.94,1350.2838046599993
240,2023-03-24 00:00:00+00:00,28352.95,28433.34,28203.0,28220.7,771.1069825399998
241,2023-03-24 01:00:00+00:00,28245.58,28376.76,28143.0,28304.21,618.6520716
242,2023-03-24 02:00:00+00:00,28275.0,28366.47,28149.0,28235.83,713.5207100999999
243,2023-03-24 03:00:00+00:00,28235.83,28293.43,28178.0,28265.96,799.3362795899999
244,2023-03-24 04:00:00+00:00,28269.26,28307.45,28113.0,28178.71,362.2853060799999
245,2023-03-24 05:00:00+00:00,28155.4,28350.0,28126.0,28325.31,332.5365453
246,2023-03-24 06:00:00+00:00,28327.54,28380.98,28240.0,28305.17,420.32584936000006
247,2023-03-24 07:00:00+00:00,28284.0,28371.22,28167.0,28320.91,1107.7775843900001
248,2023-03-24 08:00:00+00:00,28282.0,28339.5,27946.0,28074.77,1179.0820400299995
249,2023-03-24 09:00:00+00:00,28074.77,28226.34,28011.0,28076.42,807.75714475
250,2023-03-24 10:00:00+00:00,28050.0,28133.45,27924.0,28073.77,697.7716755100003
251,2023-03-24 11:00:00+00:00,28031.0,28131.34,27329.9,27637.4,1802.9613923700015
252,2023-03-24 12:00:00+00:00,27634.29,28196.63,27546.0,28015.0,1939.47137385
253,2023-03-24 13:00:00+00:00,28008.99,28040.63,27653.0,28013.66,1993.8073714400007
254,2023-03-24 14:00:00+00:00,28005.3,28299.99,27828.0,28029.41,2362.1064531100005
255,2023-03-24 15:00:00+00:00,28029.2,28119.67,27839.0,28051.55,2179.0763055799994
256,2023-03-24 16:00:00+00:00,28050.1,28099.88,27840.1,27840.2,1340.1700370700003
257,2023-03-24 17:00:00+00:00,27840.2,27939.71,27533.0,27634.48,2641.2463105
258,2023-03-24 18:00:00+00:00,27622.4,27855.64,27580.0,27772.49,1575.23873737
259,2023-03-24 19:00:00+00:00,27774.18,27915.38,27704.0,27853.77,1053.0377447
260,2023-03-24 20:00:00+00:00,27850.57,27898.94,27500.0,27614.8,1618.47346247
261,2023-03-24 21:00:00+00:00,27614.8,27653.26,27000.0,27343.0,2818.767848930001
262,2023-03-24 22:00:00+00:00,27377.6,27477.24,27292.0,27292.0,964.2137306700004
263,2023-03-24 23:00:00+00:00,27319.8,27550.92,27296.0,27489.24,599.5004238200003
264,2023-03-25 00:00:00+00:00,27489.24,27622.08,27440.0,27593.39,652.45339762
265,2023-03-25 01:00:00+00:00,27594.09,27604.09,27441.0,27524.9,357.38003777999995
266,2023-03-25 02:00:00+00:00,27533.92,27692.44,27481.0,27632.77,657.9779938599999
267,2023-03-25 03:00:00+00:00,27629.66,27683.15,27566.0,27624.8,371.04158852999996
268,2023-03-25 04:00:00+00:00,27616.6,27650.9,27516.0,27572.9,451.96017603
269,2023-03-25 05:00:00+00:00,27554.0,27581.28,27392.0,27494.71,438.20714341
270,2023-03-25 06:00:00+00:00,27495.95,27572.07,27430.0,27529.5,427.43107009000005
271,2023-03-25 07:00:00+00:00,27524.8,27614.96,27496.0,27520.72,251.67118747999993
272,2023-03-25 08:00:00+00:00,27519.9,27550.09,27357.5,27456.13,351.52052151000004
273,2023-03-25 09:00:00+00:00,27454.85,27555.28,27328.0,27511.09,331.11388349999993
274,2023-03-25 10:00:00+00:00,27511.09,27567.11,27424.0,27506.66,306.7687241799999
275,2023-03-25 11:00:00+00:00,27506.4,27563.25,27448.0,27491.41,207.48907889000003
276,2023-03-25 12:00:00+00:00,27485.8,27516.1,27401.0,27478.0,420.2013902499999
277,2023-03-25 13:00:00+00:00,27468.0,27643.95,27375.3,27590.46,627.4165164
278,2023-03-25 14:00:00+00:00,27603.0,27686.1,27530.0,27558.84,630.0447320999998
279,2023-03-25 15:00:00+00:00,27556.9,27829.7,27492.0,27677.01,966.0269247900002
280,2023-03-25 16:00:00+00:00,27676.9,27762.98,27645.0,27659.73,607.70422346
281,2023-03-25 17:00:00+00:00,27659.73,27683.63,27400.0,27515.74,825.6546179500004
282,2023-03-25 18:00:00+00:00,27515.74,27563.8,27450.0,27471.25,446.38309474000005
283,2023-03-25 19:00:00+00:00,27471.25,27475.0,27163.9,27215.84,1596.4882691299997
284,2023-03-25 20:00:00+00:00,27215.84,27455.46,27170.0,27383.08,672.8455902799997
285,2023-03-25 21:00:00+00:00,27361.0,27477.0,27353.0,27440.0,587.8037295400002
286,2023-03-25 22:00:00+00:00,27440.0,27557.32,27409.0,27473.34,803.58667636
287,2023-03-25 23:00:00+00:00,27468.8,27517.34,27393.6,27488.18,304.07404125999983
288,2023-03-26 00:00:00+00:00,27489.56,27661.15,27438.0,27565.16,539.40116319
289,2023-03-26 01:00:00+00:00,27565.16,27681.0,27547.0,27622.7,387.60576544
290,2023-03-26 02:00:00+00:00,27624.22,27644.88,27577.0,27619.55,292.13492117999994
291,2023-03-26 03:00:00+00:00,27619.2,27650.19,27528.0,27562.23,259.3329870300001
292,2023-03-26 04:00:00+00:00,27538.0,27570.32,27477.4,27547.55,316.5333253999999
293,2023-03-26 05:00:00+00:00,27547.55,27587.78,27480.0,27574.93,310.16429524
294,2023-03-26 06:00:00+00:00,27574.93,27602.72,27501.8,27528.58,221.69940555
295,2023-03-26 07:00:00+00:00,27523.2,27568.62,27502.0,27537.06,135.55115501999998
296,2023-03-26 08:00:00+00:00,27537.04,27797.98,27507.0,27686.76,566.4315883000003
